[16:12:50] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:12:50] [main/INFO] [LaunchWrapper]: Using primary tweak class name net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:12:50] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.FMLServerTweaker
[16:12:50] [main/DEBUG] [FML]: Injecting tracing printstreams for STDOUT/STDERR.
[16:12:50] [main/INFO] [FML]: Forge Mod Loader version 14.23.5.2860 for Minecraft 1.12.2 loading
[16:12:50] [main/INFO] [FML]: Java is Java HotSpot(TM) 64-Bit Server VM, version 1.8.0_311, running on Linux:aarch64:5.4.17-2136.302.6.1.el7uek.aarch64, installed at /usr/java/jdk1.8.0_311-aarch64/jre
[16:12:50] [main/DEBUG] [FML]: Java classpath at launch is:
[16:12:50] [main/DEBUG] [FML]:     server.jar
[16:12:50] [main/DEBUG] [FML]: Java library path at launch is:
[16:12:50] [main/DEBUG] [FML]:     /usr/java/packages/lib/aarch64
[16:12:50] [main/DEBUG] [FML]:     /lib
[16:12:50] [main/DEBUG] [FML]:     /usr/lib
[16:12:50] [main/DEBUG] [FML]: Determined Minecraft Libraries Root: /home/opc/libraries
[16:12:50] [main/DEBUG] [FML]: Cleaning up mods folder: ./mods
[16:12:50] [main/DEBUG] [FML]: Examining file: # LibLoader.jar
[16:12:53] [main/DEBUG] [FML]: Running coremod plugin FMLCorePlugin
[16:12:53] [main/DEBUG] [FML]: Coremod plugin class FMLCorePlugin run successfully
[16:12:53] [main/INFO] [LaunchWrapper]: Loading tweak class name net.minecraftforge.fml.common.launcher.TerminalTweaker
[16:12:53] [main/INFO] [LaunchWrapper]: Loading tweak class name org.minimallycorrect.modpatcher.api.tweaker.ModPatcherTweaker
[16:12:53] [main/INFO] [LaunchWrapper]: Loading tweak class name org.spongepowered.asm.mixin.EnvironmentStateTweaker
[16:12:53] [main/INFO] [LaunchWrapper]: Calling tweak class net.minecraftforge.fml.common.launcher.TerminalTweaker
[16:12:53] [main/INFO] [LaunchWrapper]: Calling tweak class org.minimallycorrect.modpatcher.api.tweaker.ModPatcherTweaker
[16:12:53] [main/INFO] [LaunchWrapper]: Calling tweak class org.spongepowered.asm.mixin.EnvironmentStateTweaker
[16:12:53] [main/INFO] [LaunchWrapper]: Loading tweak class name org.minimallycorrect.modpatcher.api.tweaker.ModPatcherTweaker2
[16:12:53] [main/INFO] [LaunchWrapper]: Calling tweak class org.minimallycorrect.modpatcher.api.tweaker.ModPatcherTweaker2
[16:12:53] [main/DEBUG] [mixin]: Adding new mixin transformer proxy #3
[16:12:53] [main/INFO] [ModPatcher]: Transformers: [net.minecraftforge.fml.common.asm.transformers.PatchingTransformer@1c8f6a90, org.spongepowered.asm.mixin.transformer.Proxy@3050ac2f, TransformerWrapper(net.minecraftforge.fml.common.asm.transformers.SideTransformer, FMLCorePlugin), TransformerWrapper(net.minecraftforge.fml.common.asm.transformers.EventSubscriptionTransformer, FMLCorePlugin), TransformerWrapper(net.minecraftforge.fml.common.asm.transformers.EventSubscriberTransformer, FMLCorePlugin), TransformerWrapper(net.minecraftforge.fml.common.asm.transformers.SoundEngineFixTransformer, FMLCorePlugin), TransformerWrapper(svenhjol.charm.base.CharmClassTransformer, CharmLoadingPlugin), TransformerWrapper(com.creativemd.itemphysic.ItemTransformer, ItemPatchingLoader), TransformerWrapper(atomicstryker.multimine.common.fmlmagic.MMTransformer, MMFMLCorePlugin), TransformerWrapper(pw.prok.realbench.asm.RBTransformer, RBLoadingPlugin), TransformerWrapper(codersafterdark.reskillable.base.asm.ClassTransformer, LoadingPlugin), TransformerWrapper(sereneseasons.asm.transformer.EntityRendererTransformer, SSLoadingPlugin), TransformerWrapper(sereneseasons.asm.transformer.WorldTransformer, SSLoadingPlugin), net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer@265bd546, net.minecraftforge.fml.common.asm.transformers.AccessTransformer@1937eaff, pl.asie.foamfix.coremod.FoamFixAT@7e0bc8a3, invtweaks.forge.asm.ITAccessTransformer@4b0f2299, pw.prok.realbench.asm.RBAccessTransformer@33063f5b, net.minecraftforge.fml.common.asm.transformers.ModAccessTransformer@15405bd6, net.minecraftforge.fml.common.asm.transformers.ItemStackTransformer@352ed70d, net.minecraftforge.fml.common.asm.transformers.ItemBlockTransformer@70730db, net.minecraftforge.fml.common.asm.transformers.ItemBlockSpecialTransformer@5793b87, net.minecraftforge.fml.common.asm.transformers.PotionEffectTransformer@12704e15, org.spongepowered.asm.mixin.transformer.Proxy@512575e9, TransformerWrapper(lumien.bloodmoon.asm.ClassTransformer, LoadingPlugin), TransformerWrapper(com.chocohead.biab.BornInABarn, Born in a Barn), TransformerWrapper(lumien.chunkanimator.asm.ClassTransformer, LoadingPlugin), TransformerWrapper(pl.asie.foamfix.coremod.FoamFixTransformer, Do not report to Forge! (If you haven't disabled the FoamFix coremod, try disabling it in the config! Note that this bit of text will still appear.)), TransformerWrapper(invtweaks.forge.asm.ContainerTransformer, Inventory Tweaks Coremod), TransformerWrapper(com.teamwizardry.librarianlib.asm.LibLibTransformer, LibrarianLib Plugin), TransformerWrapper(vazkii.quark.base.asm.ClassTransformer, Quark Plugin), TransformerWrapper(lumien.resourceloader.asm.ClassTransformer, LoadingPlugin), TransformerWrapper(net.ilexiconn.llibrary.server.core.plugin.LLibraryTransformer, llibrary), TransformerWrapper(net.ilexiconn.llibrary.server.core.patcher.LLibraryRuntimePatcher, llibrary), TransformerWrapper(com.charles445.rltweaker.asm.RLTweakerASM, RLTweaker ASM), TransformerWrapper(com.Shultrea.Rin.Transformer.SMEASM, SoManyEnchantments ASM), TransformerWrapper(ljfa.tntutils.asm.ExplosionTransformer, TNTUtilities Core), TransformerWrapper(mods.betterfoliage.loader.BetterFoliageTransformer, BetterFoliageLoader), TransformerWrapper(io.github.xcube16.iseedragons.asm.ISeeDragonsTransformer, FMLCorePlugin), net.minecraftforge.fml.common.asm.transformers.TerminalTransformer@6f1a16fe, org.spongepowered.asm.mixin.transformer.Proxy@2373ad99, org.minimallycorrect.modpatcher.api.ModPatcherTransformer$ClassTransformer@33634f04]
[16:12:53] [main/DEBUG] [LLibrary Core]: Patching class net/minecraft/server/MinecraftServer
[16:12:53] [main/DEBUG] [LLibrary Core]:    Patching method run()V
[16:12:53] [main/DEBUG] [LLibrary Core]: Found no method mapping for net/ilexiconn/llibrary/server/core/patcher/LLibraryHooks/getTickRate()J
[16:12:53] [main/DEBUG] [LLibrary Core]: Found no method mapping for net/ilexiconn/llibrary/server/core/patcher/LLibraryHooks/getTickRate()J
[16:12:53] [main/DEBUG] [LLibrary Core]: Found no method mapping for net/ilexiconn/llibrary/server/core/patcher/LLibraryHooks/getTickRate()J
[16:12:53] [main/DEBUG] [LLibrary Core]: Found no method mapping for net/ilexiconn/llibrary/server/core/patcher/LLibraryHooks/getTickRate()J
[16:12:53] [main/DEBUG] [mixin]: Preparing mixins for MixinEnvironment[DEFAULT]
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.bedbreakbegone.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.dsurround.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.locks.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.particleculling.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config spartanweaponry.mixins.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.wolfarmor.core.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.mixincompat.json
[16:12:53] [main/WARN] [mixin]: Reference map 'mixins.mixincompat.refmap.json' for mixins.mixincompat.json could not be read. If this is a development environment you can ignore this message
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.snowrealmagic.json
[16:12:53] [main/DEBUG] [mixin]: Selecting config mixins.phosphor.json
[16:12:53] [main/DEBUG] [Phosphor Plugin]: Loading configuration
[16:12:53] [main/DEBUG] [mixin]: Preparing mixins.bedbreakbegone.json (1)
[16:12:53] [main/DEBUG] [mixin]: Found name transformer: net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]: Rebuilding transformer delegation list:
[16:12:53] [main/DEBUG] [mixin]: Found name transformer: net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.PatchingTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.SideTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: $wrapper.net.minecraftforge.fml.common.asm.transformers.EventSubscriptionTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.EventSubscriberTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.SoundEngineFixTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.svenhjol.charm.base.CharmClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.creativemd.itemphysic.ItemTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.atomicstryker.multimine.common.fmlmagic.MMTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.pw.prok.realbench.asm.RBTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.codersafterdark.reskillable.base.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.sereneseasons.asm.transformer.EntityRendererTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.sereneseasons.asm.transformer.WorldTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.AccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    pl.asie.foamfix.coremod.FoamFixAT
[16:12:53] [main/DEBUG] [mixin]:   Adding:    invtweaks.forge.asm.ITAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    pw.prok.realbench.asm.RBAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ModAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ItemStackTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ItemBlockTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ItemBlockSpecialTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.PotionEffectTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.lumien.bloodmoon.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.chocohead.biab.BornInABarn
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.lumien.chunkanimator.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.pl.asie.foamfix.coremod.FoamFixTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.invtweaks.forge.asm.ContainerTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.teamwizardry.librarianlib.asm.LibLibTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.vazkii.quark.base.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.lumien.resourceloader.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.ilexiconn.llibrary.server.core.plugin.LLibraryTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.ilexiconn.llibrary.server.core.patcher.LLibraryRuntimePatcher
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.charles445.rltweaker.asm.RLTweakerASM
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.Shultrea.Rin.Transformer.SMEASM
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.ljfa.tntutils.asm.ExplosionTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.mods.betterfoliage.loader.BetterFoliageTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.io.github.xcube16.iseedragons.asm.ISeeDragonsTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: net.minecraftforge.fml.common.asm.transformers.TerminalTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.minimallycorrect.modpatcher.api.ModPatcherTransformer$ClassTransformer
[16:12:53] [main/DEBUG] [mixin]: Transformer delegation list created with 36 entries
[16:12:53] [main/INFO] [STDOUT]: [com.charles445.rltweaker.asm.RLTweakerASM:transform:75]: Patch exists for net.minecraft.block.Block
[16:12:53] [main/INFO] [STDOUT]: [com.charles445.rltweaker.asm.RLTweakerASM:transform:112]: Writing class net.minecraft.block.Block with flags MAXS | FRAMES
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/block/Block to metadata cache
[16:12:53] [main/DEBUG] [mixin]: Preparing mixins.dsurround.json (14)
[16:12:53] [main/DEBUG] [mixin]: Preparing mixins.locks.json (10)
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/block/BlockChest to metadata cache
[16:12:53] [main/INFO] [Quark ASM]: Transforming net.minecraft.block.BlockPistonBase
[16:12:53] [main/INFO] [Quark ASM]: Applying Transformation to method (Names [canPush, func_185646_a] Descriptor (Lnet/minecraft/block/state/IBlockState;Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;ZLnet/minecraft/util/EnumFacing;)Z)
[16:12:53] [main/INFO] [Quark ASM]: Located Method, patching...
[16:12:53] [main/INFO] [Quark ASM]: Located patch target node INVOKEVIRTUAL net/minecraft/block/Block.hasTileEntity (Lnet/minecraft/block/state/IBlockState;)Z
[16:12:53] [main/INFO] [Quark ASM]: Patch result: true
[16:12:53] [main/INFO] [Quark ASM]: Applying Transformation to method (Names [doMove, func_176319_a] Descriptor (Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Z)Z)
[16:12:53] [main/INFO] [Quark ASM]: Located Method, patching...
[16:12:53] [main/INFO] [Quark ASM]: Located patch target node INVOKEVIRTUAL net/minecraft/block/state/BlockPistonStructureHelper.func_177254_c ()Ljava/util/List;
[16:12:53] [main/INFO] [Quark ASM]: Patch result: true
[16:12:53] [main/INFO] [Quark ASM]: Applying Transformation to method (Names [doMove, func_176319_a] Descriptor (Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Z)Z)
[16:12:53] [main/INFO] [Quark ASM]: Located Method, patching...
[16:12:53] [main/INFO] [Quark ASM]: Located patch target node INVOKESPECIAL net/minecraft/block/state/BlockPistonStructureHelper.<init> (Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Z)V
[16:12:53] [main/INFO] [Quark ASM]: Patch result: true
[16:12:53] [main/INFO] [Quark ASM]: Applying Transformation to method (Names [checkForMove, func_176316_e] Descriptor (Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/block/state/IBlockState;)V)
[16:12:53] [main/INFO] [Quark ASM]: Located Method, patching...
[16:12:53] [main/INFO] [Quark ASM]: Located patch target node INVOKESPECIAL net/minecraft/block/state/BlockPistonStructureHelper.<init> (Lnet/minecraft/world/World;Lnet/minecraft/util/math/BlockPos;Lnet/minecraft/util/EnumFacing;Z)V
[16:12:53] [main/INFO] [Quark ASM]: Patch result: true
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/block/BlockPistonBase to metadata cache
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/tileentity/TileEntityBrewingStand to metadata cache
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/tileentity/TileEntityChest to metadata cache
[16:12:53] [main/INFO] [Meson ASM]: Transforming TileEntityFurnace
[16:12:53] [main/INFO] [Meson ASM]: Applying Transformation to method (Names [smeltItem, func_145949_j, o] Descriptor ()V / ()V)
[16:12:53] [main/INFO] [Meson ASM]: Located method, patching...
[16:12:53] [main/INFO] [Meson ASM]: Located target ASTORE 2
[16:12:53] [main/INFO] [Meson ASM]: Patch result: true
[16:12:53] [main/INFO] [Meson ASM]: Applying Transformation to method (Names [isItemValidForSlot, func_94041_b, b] Descriptor (ILnet/minecraft/item/ItemStack;)Z / (ILaip;)Z)
[16:12:53] [main/INFO] [Meson ASM]: Located method, patching...
[16:12:53] [main/INFO] [Meson ASM]: Located target ILOAD 1
[16:12:53] [main/INFO] [Meson ASM]: Patch result: true
[16:12:53] [main/INFO] [mixin]: A re-entrant transformer '$wrapper.svenhjol.charm.base.CharmClassTransformer' was detected and will no longer process meta class data
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/tileentity/TileEntityFurnace to metadata cache
[16:12:53] [main/DEBUG] [mixin]: Rebuilding transformer delegation list:
[16:12:53] [main/DEBUG] [mixin]: Found name transformer: net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.PatchingTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.SideTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: $wrapper.net.minecraftforge.fml.common.asm.transformers.EventSubscriptionTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.EventSubscriberTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.SoundEngineFixTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: $wrapper.svenhjol.charm.base.CharmClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.creativemd.itemphysic.ItemTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.atomicstryker.multimine.common.fmlmagic.MMTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.pw.prok.realbench.asm.RBTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.codersafterdark.reskillable.base.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.sereneseasons.asm.transformer.EntityRendererTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.sereneseasons.asm.transformer.WorldTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.AccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    pl.asie.foamfix.coremod.FoamFixAT
[16:12:53] [main/DEBUG] [mixin]:   Adding:    invtweaks.forge.asm.ITAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    pw.prok.realbench.asm.RBAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ModAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ItemStackTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ItemBlockTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.ItemBlockSpecialTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.PotionEffectTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.lumien.bloodmoon.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.chocohead.biab.BornInABarn
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.lumien.chunkanimator.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.pl.asie.foamfix.coremod.FoamFixTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.invtweaks.forge.asm.ContainerTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.teamwizardry.librarianlib.asm.LibLibTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.vazkii.quark.base.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.lumien.resourceloader.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.ilexiconn.llibrary.server.core.plugin.LLibraryTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.ilexiconn.llibrary.server.core.patcher.LLibraryRuntimePatcher
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.charles445.rltweaker.asm.RLTweakerASM
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.Shultrea.Rin.Transformer.SMEASM
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.ljfa.tntutils.asm.ExplosionTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.mods.betterfoliage.loader.BetterFoliageTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.io.github.xcube16.iseedragons.asm.ISeeDragonsTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: net.minecraftforge.fml.common.asm.transformers.TerminalTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.minimallycorrect.modpatcher.api.ModPatcherTransformer$ClassTransformer
[16:12:53] [main/DEBUG] [mixin]: Transformer delegation list created with 35 entries
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/tileentity/TileEntityLockableLoot to metadata cache
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/tileentity/TileEntityLockable to metadata cache
[16:12:53] [main/INFO] [STDOUT]: [com.charles445.rltweaker.asm.RLTweakerASM:transform:75]: Patch exists for net.minecraftforge.items.VanillaInventoryCodeHooks
[16:12:53] [main/INFO] [STDOUT]: [com.charles445.rltweaker.asm.RLTweakerASM:transform:112]: Writing class net.minecraftforge.items.VanillaInventoryCodeHooks with flags MAXS
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraftforge/items/VanillaInventoryCodeHooks to metadata cache
[16:12:53] [main/INFO] [mixin]: A re-entrant transformer '$wrapper.sereneseasons.asm.transformer.WorldTransformer' was detected and will no longer process meta class data
[16:12:53] [main/DEBUG] [Bloodmoon]: Found World Class: net/minecraft/world/World
[16:12:53] [main/INFO] [mixin]: A re-entrant transformer '$wrapper.lumien.bloodmoon.asm.ClassTransformer' was detected and will no longer process meta class data
[16:12:53] [main/INFO] [STDOUT]: [pl.asie.foamfix.coremod.FoamFixTransformer:spliceClasses:101]: Added INTERFACE: pl/asie/foamfix/coremod/patches/IFoamFixWorldRemovable
[16:12:53] [main/INFO] [STDOUT]: [pl.asie.foamfix.coremod.FoamFixTransformer:spliceClasses:141]: Added METHOD: net.minecraft.world.World.foamfix_removeUnloadedEntities
[16:12:53] [main/INFO] [LibrarianLib ASM]: Transforming World
[16:12:53] [main/INFO] [LibrarianLib ASM]: Applying Transformation to method (Names [updateEntities, func_72939_s] Descriptor ()V)
[16:12:53] [main/INFO] [LibrarianLib ASM]: Attempting to insert: Update hook
[16:12:53] [main/INFO] [LibrarianLib ASM]: Patch result: Success
[16:12:53] [main/INFO] [LibrarianLib ASM]: Applying Transformation to method (Names [updateEntityWithOptionalForce, func_72866_a] Descriptor (Lnet/minecraft/entity/Entity;Z)V)
[16:12:53] [main/INFO] [LibrarianLib ASM]: Attempting to insert: Update hook
[16:12:53] [main/INFO] [LibrarianLib ASM]: Patch result: Success
[16:12:53] [main/INFO] [STDOUT]: [com.charles445.rltweaker.asm.RLTweakerASM:transform:75]: Patch exists for net.minecraft.world.World
[16:12:53] [main/INFO] [STDOUT]: [com.charles445.rltweaker.asm.RLTweakerASM:transform:112]: Writing class net.minecraft.world.World with flags MAXS
[16:12:53] [main/TRACE] [mixin]: Added class metadata for net/minecraft/world/World to metadata cache
[16:12:53] [main/DEBUG] [mixin]: Preparing mixins.particleculling.json (2)
[16:12:53] [main/DEBUG] [mixin]: Preparing spartanweaponry.mixins.json (3)
[16:12:53] [main/DEBUG] [mixin]: Rebuilding transformer delegation list:
[16:12:53] [main/DEBUG] [mixin]: Found name transformer: net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.PatchingTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: org.spongepowered.asm.mixin.transformer.Proxy
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.SideTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: $wrapper.net.minecraftforge.fml.common.asm.transformers.EventSubscriptionTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.EventSubscriberTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.net.minecraftforge.fml.common.asm.transformers.SoundEngineFixTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: $wrapper.svenhjol.charm.base.CharmClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.com.creativemd.itemphysic.ItemTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.atomicstryker.multimine.common.fmlmagic.MMTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.pw.prok.realbench.asm.RBTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.codersafterdark.reskillable.base.asm.ClassTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    $wrapper.sereneseasons.asm.transformer.EntityRendererTransformer
[16:12:53] [main/DEBUG] [mixin]:   Excluding: $wrapper.sereneseasons.asm.transformer.WorldTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.DeobfuscationTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    net.minecraftforge.fml.common.asm.transformers.AccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    pl.asie.foamfix.coremod.FoamFixAT
[16:12:53] [main/DEBUG] [mixin]:   Adding:    invtweaks.forge.asm.ITAccessTransformer
[16:12:53] [main/DEBUG] [mixin]:   Adding:    pw.prok.realbench.asm.RBAccessTransformer
